"gene","module"
"Gohir.A02G054700","brown"
"Gohir.A11G189200","blue"
"Gohir.D10G206900","turquoise"
"Gohir.A08G173800","brown"
"Gohir.D12G212800","turquoise"
"Gohir.D09G189900","blue"
"Gohir.A03G067800","brown"
"Gohir.A11G105700","brown"
"Gohir.D04G187001","blue"
"Gohir.A08G097000","brown"
"Gohir.D07G064400","blue"
"Gohir.D01G215000","brown"
"Gohir.D04G160800","blue"
"Gohir.D13G015000","turquoise"
"Gohir.A12G006500","blue"
"Gohir.D10G014400","turquoise"
"Gohir.A10G080300","turquoise"
"Gohir.A03G216200","blue"
"Gohir.A05G345400","blue"
"Gohir.A11G154100","brown"
"Gohir.A11G100400","blue"
"Gohir.A11G235500","blue"
"Gohir.D01G051600","brown"
"Gohir.D05G374700","blue"
"Gohir.A05G134000","turquoise"
"Gohir.A01G072700","blue"
"Gohir.A05G194700","turquoise"
"Gohir.D04G139700","brown"
"Gohir.D11G205600","turquoise"
"Gohir.D13G095700","blue"
"Gohir.A08G148900","brown"
"Gohir.A07G110800","brown"
"Gohir.A12G125600","grey"
"Gohir.A12G004000","turquoise"
"Gohir.A08G027900","blue"
"Gohir.A10G120450","blue"
"Gohir.D05G071101","blue"
"Gohir.1Z049532","grey"
"Gohir.A08G039800","turquoise"
"Gohir.D10G232100","turquoise"
"Gohir.A07G084100","turquoise"
"Gohir.D03G120400","yellow"
"Gohir.D04G010600","blue"
"Gohir.A08G103100","brown"
"Gohir.D03G157700","turquoise"
"Gohir.A01G135200","turquoise"
"Gohir.D10G235808","blue"
"Gohir.A10G095500","turquoise"
"Gohir.D12G214600","brown"
"Gohir.D06G079400","turquoise"
"Gohir.D01G077000","turquoise"
"Gohir.A06G085300","brown"
"Gohir.D11G330000","turquoise"
"Gohir.A05G207300","brown"
"Gohir.D11G045500","turquoise"
"Gohir.A08G115600","blue"
"Gohir.A02G102900","turquoise"
"Gohir.A10G077700","blue"
"Gohir.D06G193600","turquoise"
"Gohir.D04G021700","blue"
"Gohir.D10G171400","brown"
"Gohir.A05G095700","turquoise"
"Gohir.D02G034800","turquoise"
"Gohir.D13G108100","turquoise"
"Gohir.A10G099900","turquoise"
"Gohir.A11G234200","turquoise"
"Gohir.A04G050400","turquoise"
"Gohir.D09G117200","brown"
"Gohir.A09G002500","blue"
"Gohir.D01G083000","blue"
"Gohir.D08G251600","turquoise"
"Gohir.A11G130400","turquoise"
"Gohir.D09G069900","brown"
"Gohir.A09G112500","turquoise"
"Gohir.A05G139500","blue"
"Gohir.A01G001300","blue"
"Gohir.D03G172300","turquoise"
"Gohir.A08G038600","blue"
"Gohir.D05G155500","turquoise"
"Gohir.D10G026700","turquoise"
"Gohir.D11G211600","blue"
"Gohir.D13G137800","turquoise"
"Gohir.A06G180000","brown"
"Gohir.D02G163701","turquoise"
"Gohir.D04G049500","turquoise"
"Gohir.D12G055400","brown"
"Gohir.A08G056400","blue"
"Gohir.A03G126100","turquoise"
"Gohir.D01G063000","turquoise"
"Gohir.D10G187200","blue"
"Gohir.D08G016100","turquoise"
"Gohir.D10G038401","blue"
"Gohir.D12G191400","turquoise"
"Gohir.D07G155100","blue"
"Gohir.A02G068800","turquoise"
"Gohir.D02G200400","turquoise"
"Gohir.A03G069800","blue"
"Gohir.A11G064600","turquoise"
"Gohir.A05G184200","blue"
"Gohir.A12G230500","brown"
"Gohir.A02G027000","turquoise"
"Gohir.A11G284800","turquoise"
"Gohir.A07G210500","brown"
"Gohir.A12G226800","turquoise"
"Gohir.A12G258200","blue"
"Gohir.A13G057000","blue"
"Gohir.D08G147300","turquoise"
"Gohir.A08G045100","turquoise"
"Gohir.A05G123700","turquoise"
"Gohir.A13G020400","blue"
"Gohir.D11G100400","turquoise"
"Gohir.D13G196800","blue"
"Gohir.A13G079500","blue"
"Gohir.D05G137300","blue"
"Gohir.A07G192300","blue"
"Gohir.A10G118600","turquoise"
"Gohir.D11G075100","blue"
"Gohir.A06G162300","brown"
"Gohir.A13G205300","turquoise"
"Gohir.A03G145700","turquoise"
"Gohir.A05G305000","blue"
"Gohir.D01G096700","brown"
"Gohir.D10G119900","turquoise"
"Gohir.D13G241200","turquoise"
"Gohir.A03G137200","blue"
"Gohir.A08G022100","turquoise"
"Gohir.D11G109100","turquoise"
"Gohir.A05G190100","blue"
"Gohir.D11G192700","turquoise"
"Gohir.D11G158350","blue"
"Gohir.D06G075200","brown"
"Gohir.A04G131600","turquoise"
"Gohir.A04G007800","turquoise"
"Gohir.D05G241800","turquoise"
"Gohir.D09G137600","brown"
"Gohir.D07G073400","turquoise"
"Gohir.A01G189900","grey"
"Gohir.D13G198300","turquoise"
"Gohir.A07G016300","blue"
"Gohir.A04G024132","turquoise"
"Gohir.A02G118400","blue"
"Gohir.A08G177000","blue"
"Gohir.A07G052200","blue"
"Gohir.D05G225500","blue"
"Gohir.A03G160900","turquoise"
"Gohir.A10G187100","brown"
"Gohir.D09G216800","blue"
"Gohir.D02G008175","turquoise"
"Gohir.A10G112000","turquoise"
"Gohir.A09G039300","brown"
"Gohir.D13G087100","blue"
"Gohir.A02G057600","blue"
"Gohir.D10G054700","turquoise"
"Gohir.D05G215500","blue"
"Gohir.D05G143700","brown"
"Gohir.D08G025000","blue"
"Gohir.A08G214200","blue"
"Gohir.D05G331400","turquoise"
"Gohir.D07G057400","brown"
"Gohir.D10G244516","turquoise"
"Gohir.A12G119100","blue"
"Gohir.A08G111000","blue"
"Gohir.D05G040200","blue"
"Gohir.D02G164600","blue"
"Gohir.A07G183700","turquoise"
"Gohir.D10G086200","blue"
"Gohir.D07G000900","turquoise"
"Gohir.A07G153900","blue"
"Gohir.D04G080300","blue"
"Gohir.D10G206300","grey"
"Gohir.D11G041800","turquoise"
"Gohir.A11G300000","blue"
"Gohir.A04G032100","blue"
"Gohir.A05G099000","blue"
"Gohir.A04G055000","brown"
"Gohir.D02G115900","turquoise"
"Gohir.D06G176300","blue"
"Gohir.A12G175100","turquoise"
"Gohir.D10G222700","blue"
"Gohir.A11G152400","blue"
"Gohir.A04G103800","turquoise"
"Gohir.D07G191500","turquoise"
"Gohir.D09G123400","turquoise"
"Gohir.D01G080900","turquoise"
"Gohir.A02G148600","turquoise"
"Gohir.A06G005300","blue"
"Gohir.A05G162900","brown"
"Gohir.D05G242200","brown"
"Gohir.D06G084600","turquoise"
"Gohir.D11G068500","blue"
"Gohir.A03G000056","turquoise"
"Gohir.D11G112500","blue"
"Gohir.A11G078200","turquoise"
"Gohir.D11G147000","turquoise"
"Gohir.A05G004900","turquoise"
"Gohir.D02G017700","brown"
"Gohir.D04G110600","turquoise"
"Gohir.D13G094600","blue"
"Gohir.D11G246400","blue"
"Gohir.D13G170900","turquoise"
"Gohir.D05G242300","turquoise"
"Gohir.D11G221700","brown"
"Gohir.D03G091800","blue"
"Gohir.D10G020500","blue"
"Gohir.D10G026900","turquoise"
"Gohir.D09G109200","turquoise"
"Gohir.A13G031700","blue"
"Gohir.D03G001100","turquoise"
"Gohir.D02G003400","brown"
"Gohir.A06G076200","brown"
"Gohir.A11G227700","turquoise"
"Gohir.A05G100900","blue"
"Gohir.A01G088100","turquoise"
"Gohir.D12G116500","turquoise"
"Gohir.D03G150900","blue"
"Gohir.D09G111200","turquoise"
"Gohir.A05G104400","turquoise"
"Gohir.D08G191700","turquoise"
"Gohir.D11G195200","turquoise"
"Gohir.A06G030300","turquoise"
"Gohir.A13G158400","turquoise"
"Gohir.D12G219700","brown"
"Gohir.A12G139700","turquoise"
"Gohir.A01G050700","turquoise"
"Gohir.D11G048700","grey"
"Gohir.A03G144000","blue"
"Gohir.A08G112200","turquoise"
"Gohir.A13G182300","turquoise"
"Gohir.A06G018400","blue"
"Gohir.D01G199500","blue"
"Gohir.D09G023900","brown"
"Gohir.D13G056700","turquoise"
"Gohir.A05G336400","turquoise"
"Gohir.D07G224800","brown"
"Gohir.A08G149600","turquoise"
"Gohir.A06G027000","turquoise"
"Gohir.D01G149900","turquoise"
"Gohir.A05G212500","blue"
"Gohir.D02G177400","turquoise"
"Gohir.D07G144800","blue"
"Gohir.A07G227600","turquoise"
"Gohir.A06G020300","blue"
"Gohir.D13G025700","blue"
"Gohir.A05G242000","turquoise"
"Gohir.D06G027366","turquoise"
"Gohir.D05G134200","blue"
"Gohir.D07G152200","blue"
"Gohir.D11G263300","turquoise"
"Gohir.A11G016900","brown"
"Gohir.D11G154500","turquoise"
"Gohir.D01G021300","blue"
"Gohir.D02G142800","blue"
"Gohir.A05G068100","brown"
"Gohir.D03G005200","turquoise"
"Gohir.D11G026300","blue"
"Gohir.A11G031601","yellow"
"Gohir.D10G146000","blue"
"Gohir.D02G218600","blue"
"Gohir.D08G144100","grey"
"Gohir.D08G049800","turquoise"
"Gohir.A07G157900","brown"
"Gohir.A11G071800","turquoise"
"Gohir.A13G055300","turquoise"
"Gohir.A04G024500","turquoise"
"Gohir.D12G009400","turquoise"
"Gohir.D02G083700","brown"
"Gohir.D09G027600","blue"
"Gohir.A11G114400","blue"
"Gohir.D10G163601","brown"
"Gohir.D06G086100","turquoise"
"Gohir.A01G147400","brown"
"Gohir.D09G233600","blue"
"Gohir.A13G063000","blue"
"Gohir.D05G229000","turquoise"
"Gohir.A02G019400","blue"
"Gohir.A07G088400","blue"
"Gohir.D05G314900","brown"
"Gohir.D09G206800","brown"
"Gohir.D02G022700","blue"
"Gohir.D10G223900","grey"
"Gohir.D13G215600","yellow"
"Gohir.A10G085800","turquoise"
"Gohir.D12G118700","blue"
"Gohir.A01G203500","turquoise"
"Gohir.A07G229000","blue"
"Gohir.D09G033700","turquoise"
"Gohir.A11G192980","turquoise"
"Gohir.A02G079300","blue"
"Gohir.D11G281800","grey"
"Gohir.A07G231000","blue"
"Gohir.D05G282600","blue"
"Gohir.D09G127900","blue"
"Gohir.A01G155800","blue"
"Gohir.D08G062200","turquoise"
"Gohir.D12G139450","blue"
"Gohir.A01G095500","turquoise"
"Gohir.A11G027100","blue"
"Gohir.A11G312000","turquoise"
"Gohir.A05G273400","turquoise"
"Gohir.A03G046800","yellow"
"Gohir.A07G072300","blue"
"Gohir.D05G345300","grey"
"Gohir.D04G016200","brown"
"Gohir.A09G113800","blue"
"Gohir.A13G227100","turquoise"
"Gohir.D10G182100","brown"
"Gohir.A11G240900","blue"
"Gohir.D09G172100","brown"
"Gohir.A10G241200","turquoise"
"Gohir.A09G134000","blue"
"Gohir.A04G086500","brown"
"Gohir.D12G156600","blue"
"Gohir.A10G096300","blue"
"Gohir.D12G219200","turquoise"
"Gohir.D02G147550","turquoise"
"Gohir.D01G136200","blue"
"Gohir.A11G019800","blue"
"Gohir.A05G291100","grey"
"Gohir.A10G207701","blue"
"Gohir.A03G007100","turquoise"
"Gohir.A05G164200","turquoise"
"Gohir.D03G000800","brown"
"Gohir.D13G207500","blue"
"Gohir.D06G183200","brown"
"Gohir.A13G211500","turquoise"
"Gohir.D12G119700","blue"
"Gohir.D12G006600","turquoise"
"Gohir.A11G051000","turquoise"
"Gohir.D11G163300","turquoise"
"Gohir.D12G225250","blue"
"Gohir.A05G395600","brown"
"Gohir.D13G188500","turquoise"
"Gohir.A08G054200","turquoise"
"Gohir.A12G252500","turquoise"
"Gohir.A09G058400","turquoise"
"Gohir.D11G244600","brown"
"Gohir.A10G059000","blue"
"Gohir.D13G160700","turquoise"
"Gohir.D10G198900","blue"
"Gohir.D05G208200","blue"
"Gohir.A09G240232","blue"
"Gohir.A02G163200","turquoise"
"Gohir.D08G108900","brown"
"Gohir.D03G039800","blue"
"Gohir.A02G133400","turquoise"
"Gohir.D09G202800","turquoise"
"Gohir.A11G216000","brown"
"Gohir.D06G109350","turquoise"
"Gohir.A11G186900","blue"
"Gohir.D11G046000","blue"
"Gohir.D13G083600","turquoise"
"Gohir.A10G061700","blue"
"Gohir.D07G145900","blue"
"Gohir.D04G143500","turquoise"
"Gohir.D02G114600","blue"
"Gohir.D05G175100","turquoise"
"Gohir.A13G004600","brown"
"Gohir.A05G401800","turquoise"
"Gohir.D09G248100","blue"
"Gohir.A04G028404","blue"
"Gohir.A07G011900","brown"
"Gohir.D13G058900","turquoise"
"Gohir.D05G328200","blue"
"Gohir.D08G220300","blue"
"Gohir.D12G269301","brown"
"Gohir.D01G128300","turquoise"
"Gohir.D09G026600","blue"
"Gohir.A08G085100","brown"
"Gohir.D06G185300","blue"
"Gohir.A13G072133","turquoise"
"Gohir.D13G176600","turquoise"
"Gohir.A05G387800","blue"
"Gohir.D05G102000","turquoise"
"Gohir.A10G160400","blue"
"Gohir.A07G008900","blue"
"Gohir.A01G096100","turquoise"
"Gohir.D11G110500","blue"
"Gohir.D10G234500","grey"
"Gohir.A07G032500","blue"
"Gohir.D10G230651","brown"
"Gohir.A06G009200","blue"
"Gohir.D11G112100","blue"
"Gohir.D03G125800","turquoise"
"Gohir.D05G034800","blue"
"Gohir.D11G219900","turquoise"
"Gohir.D11G255100","blue"
"Gohir.D11G332800","turquoise"
"Gohir.D11G046200","turquoise"
"Gohir.A02G117000","turquoise"
"Gohir.A01G124100","blue"
"Gohir.D11G083200","turquoise"
"Gohir.D10G207000","grey"
"Gohir.D10G081900","green"
"Gohir.D09G242400","blue"
"Gohir.D12G262800","blue"
"Gohir.A12G075865","turquoise"
"Gohir.D07G177000","blue"
"Gohir.A05G167300","blue"
"Gohir.D01G218100","brown"
"Gohir.D07G148400","blue"
"Gohir.D10G073900","blue"
"Gohir.A12G149500","turquoise"
"Gohir.A13G159400","turquoise"
"Gohir.A06G001700","blue"
"Gohir.A08G177300","turquoise"
"Gohir.A13G164350","turquoise"
"Gohir.A05G376800","turquoise"
"Gohir.D05G274100","turquoise"
"Gohir.A08G240100","brown"
"Gohir.D11G105100","blue"
"Gohir.D08G199300","brown"
"Gohir.A10G051200","blue"
"Gohir.D01G025200","turquoise"
"Gohir.D03G148500","turquoise"
"Gohir.A11G320800","brown"
"Gohir.A13G196250","brown"
"Gohir.D08G059600","turquoise"
"Gohir.D09G043700","yellow"
"Gohir.D03G143400","brown"
"Gohir.D05G088200","yellow"
"Gohir.A03G107700","turquoise"
"Gohir.D08G270500","blue"
"Gohir.D12G037100","turquoise"
"Gohir.D02G181300","turquoise"
"Gohir.D05G124700","turquoise"
"Gohir.A11G024500","blue"
"Gohir.A06G067600","blue"
"Gohir.D05G305100","turquoise"
"Gohir.A05G117200","turquoise"
"Gohir.D05G087700","grey"
"Gohir.D07G216600","turquoise"
"Gohir.A01G069600","turquoise"
"Gohir.D11G009600","blue"
"Gohir.D08G218700","turquoise"
"Gohir.A02G121500","blue"
"Gohir.D08G036000","blue"
"Gohir.A11G085400","turquoise"
"Gohir.D12G156700","turquoise"
"Gohir.A10G121700","blue"
"Gohir.A01G154300","turquoise"
"Gohir.D08G188100","blue"
"Gohir.A05G128800","brown"
"Gohir.A06G029100","brown"
"Gohir.A05G142000","brown"
"Gohir.A10G018100","turquoise"
"Gohir.D13G207900","brown"
"Gohir.D08G218300","brown"
"Gohir.D09G179700","blue"
"Gohir.A09G248200","blue"
"Gohir.D05G190900","turquoise"
"Gohir.A12G235500","turquoise"
"Gohir.D01G156300","blue"
"Gohir.A03G044600","brown"
"Gohir.A03G185800","turquoise"
"Gohir.D12G193300","blue"
"Gohir.A05G313400","turquoise"
"Gohir.D11G260200","turquoise"
"Gohir.D03G046600","brown"
"Gohir.A05G156100","blue"
"Gohir.D11G245200","turquoise"
"Gohir.D02G107000","blue"
"Gohir.D13G069400","turquoise"
"Gohir.D09G213000","turquoise"
"Gohir.A13G031800","turquoise"
"Gohir.A12G253900","brown"
"Gohir.A08G087600","brown"
"Gohir.D07G039700","brown"
"Gohir.D05G032200","brown"
"Gohir.A12G144100","brown"
"Gohir.A13G101600","turquoise"
"Gohir.A02G066600","grey"
"Gohir.D06G056801","brown"
"Gohir.D05G353800","turquoise"
"Gohir.D03G068100","blue"
"Gohir.A13G233700","blue"
"Gohir.A08G249700","blue"
"Gohir.A04G081700","blue"
"Gohir.A12G007000","brown"
"Gohir.D08G264400","blue"
"Gohir.D02G055200","blue"
"Gohir.A05G271900","turquoise"
"Gohir.A01G053500","turquoise"
"Gohir.D09G106600","turquoise"
"Gohir.A01G039800","yellow"
"Gohir.D12G173400","brown"
"Gohir.A01G041933","turquoise"
"Gohir.D05G196100","brown"
"Gohir.A13G176900","turquoise"
"Gohir.A06G028100","grey"
"Gohir.A01G096000","turquoise"
"Gohir.A08G111850","turquoise"
"Gohir.A03G113100","turquoise"
"Gohir.D01G176700","grey"
"Gohir.A10G070400","turquoise"
"Gohir.D02G029200","turquoise"
"Gohir.D05G014700","blue"
"Gohir.D01G082800","turquoise"
"Gohir.A09G222400","blue"
"Gohir.A12G262100","blue"
"Gohir.D07G085766","yellow"
"Gohir.D03G164066","turquoise"
"Gohir.A09G247400","blue"
"Gohir.A05G374600","blue"
"Gohir.A02G156200","turquoise"
"Gohir.D07G099800","blue"
"Gohir.A05G135300","blue"
"Gohir.D10G215800","blue"
"Gohir.D11G273500","brown"
"Gohir.D05G082100","green"
"Gohir.A04G141000","blue"
"Gohir.A09G201800","blue"
"Gohir.A06G164000","brown"
"Gohir.D13G050800","turquoise"
"Gohir.A06G012875","brown"
"Gohir.A12G186301","brown"
"Gohir.A10G238750","blue"
"Gohir.A05G207000","turquoise"
"Gohir.D13G029200","blue"
"Gohir.A13G153600","brown"
"Gohir.D02G011866","turquoise"
"Gohir.A07G232900","brown"
"Gohir.D12G153800","brown"
"Gohir.A01G166400","yellow"
"Gohir.D07G108200","blue"
"Gohir.A13G185400","blue"
"Gohir.D04G022336","turquoise"
"Gohir.D08G137300","turquoise"
"Gohir.A04G106800","brown"
"Gohir.D06G089300","blue"
"Gohir.A11G126200","blue"
"Gohir.A02G171300","grey"
"Gohir.A09G180400","yellow"
"Gohir.A02G163600","blue"
"Gohir.A02G044200","brown"
"Gohir.A07G104800","turquoise"
"Gohir.A04G004000","blue"
"Gohir.D07G001100","brown"
"Gohir.A05G140800","turquoise"
"Gohir.A11G197042","blue"
"Gohir.D07G187800","brown"
"Gohir.A08G141700","blue"
"Gohir.D13G181400","blue"
"Gohir.A05G199700","turquoise"
"Gohir.A04G054200","turquoise"
"Gohir.D01G069200","blue"
"Gohir.D12G003900","turquoise"
"Gohir.D10G085000","blue"
"Gohir.A01G219200","blue"
"Gohir.A07G136300","brown"
"Gohir.D06G163300","brown"
"Gohir.D11G007000","blue"
"Gohir.A12G017300","blue"
"Gohir.A11G289600","blue"
"Gohir.D13G204000","grey"
"Gohir.A13G006300","turquoise"
"Gohir.D13G234500","turquoise"
"Gohir.A03G164900","turquoise"
"Gohir.A13G074900","turquoise"
"Gohir.A01G097400","blue"
"Gohir.A04G139500","turquoise"
"Gohir.D11G278700","turquoise"
"Gohir.D05G144000","blue"
"Gohir.A09G221600","brown"
"Gohir.A03G053400","brown"
"Gohir.A13G174700","turquoise"
"Gohir.D07G025400","brown"
"Gohir.A10G045601","yellow"
"Gohir.A02G135800","brown"
"Gohir.D06G006100","brown"
"Gohir.D12G192900","turquoise"
"Gohir.D01G053800","brown"
"Gohir.A03G060400","turquoise"
"Gohir.D11G312636","turquoise"
"Gohir.A05G172000","turquoise"
"Gohir.D11G312690","turquoise"
"Gohir.A07G174300","turquoise"
"Gohir.D02G117700","turquoise"
"Gohir.A12G121100","blue"
"Gohir.D12G245500","brown"
"Gohir.D01G106000","blue"
"Gohir.D10G177000","turquoise"
"Gohir.A13G055200","turquoise"
"Gohir.A13G152000","brown"
"Gohir.D07G238200","blue"
"Gohir.D12G077200","turquoise"
"Gohir.D05G211300","brown"
"Gohir.A11G185000","turquoise"
"Gohir.D05G314000","turquoise"
"Gohir.A12G063000","turquoise"
"Gohir.A08G025500","blue"
"Gohir.A06G065500","turquoise"
"Gohir.D08G215400","turquoise"
"Gohir.A05G137400","turquoise"
"Gohir.A10G226500","blue"
"Gohir.A03G000010","turquoise"
"Gohir.D12G088200","turquoise"
"Gohir.D05G379800","turquoise"
"Gohir.A01G059400","turquoise"
"Gohir.D02G115600","brown"
"Gohir.A07G231400","blue"
"Gohir.D12G170200","turquoise"
"Gohir.D08G087800","blue"
"Gohir.D05G092700","turquoise"
"Gohir.A08G111680","blue"
"Gohir.A05G313700","turquoise"
"Gohir.A04G046100","blue"
"Gohir.D12G018000","blue"
"Gohir.A04G122100","turquoise"
"Gohir.A09G191400","turquoise"
"Gohir.D06G024500","green"
"Gohir.A07G091700","turquoise"
"Gohir.A04G091300","blue"
"Gohir.A04G096200","turquoise"
"Gohir.A11G239000","turquoise"
"Gohir.A09G167200","blue"
"Gohir.D03G115900","blue"
"Gohir.D02G180600","blue"
"Gohir.A07G148800","blue"
"Gohir.D01G042706","grey"
"Gohir.D02G122100","blue"
"Gohir.D09G145800","blue"
"Gohir.A06G166200","green"
"Gohir.A11G047000","blue"
"Gohir.D07G074900","blue"
"Gohir.D12G165200","blue"
"Gohir.D05G050400","blue"
"Gohir.A07G013600","blue"
"Gohir.D13G210600","brown"
"Gohir.D04G162200","turquoise"
"Gohir.D11G022600","blue"
"Gohir.A07G084000","turquoise"
"Gohir.A09G129100","blue"
"Gohir.A09G220066","brown"
"Gohir.D11G052800","blue"
"Gohir.D01G026300","turquoise"
"Gohir.A07G116900","brown"
"Gohir.D09G122700","grey"
"Gohir.A12G208000","turquoise"
"Gohir.A10G103400","brown"
"Gohir.D09G217900","turquoise"
"Gohir.D05G110100","turquoise"
"Gohir.A09G010000","blue"
"Gohir.D08G125100","brown"
"Gohir.D01G103200","blue"
"Gohir.D05G243300","turquoise"
"Gohir.A08G221800","blue"
"Gohir.A11G051200","turquoise"
"Gohir.D13G035700","turquoise"
"Gohir.D01G122000","blue"
"Gohir.A03G051300","turquoise"
"Gohir.D12G261000","turquoise"
"Gohir.D04G096516","turquoise"
"Gohir.A11G140500","turquoise"
"Gohir.D04G039100","turquoise"
"Gohir.D12G129300","brown"
"Gohir.D06G146900","turquoise"
"Gohir.A06G002800","blue"
"Gohir.A11G140700","blue"
"Gohir.1Z049445","turquoise"
"Gohir.A09G204900","blue"
"Gohir.A11G017900","brown"
"Gohir.A10G158200","turquoise"
"Gohir.D09G120200","brown"
"Gohir.D04G182700","turquoise"
"Gohir.A03G143800","brown"
"Gohir.A10G213300","brown"
"Gohir.D10G142400","blue"
"Gohir.A08G121900","blue"
"Gohir.D09G043254","blue"
"Gohir.D11G119500","blue"
"Gohir.D07G105250","blue"
"Gohir.A08G122100","blue"
"Gohir.D09G148500","turquoise"
"Gohir.D07G161200","blue"
"Gohir.D09G089000","turquoise"
"Gohir.A13G053582","blue"
"Gohir.A04G112072","turquoise"
"Gohir.D07G195560","blue"
"Gohir.D02G019700","grey"
"Gohir.D02G080800","turquoise"
"Gohir.D13G180650","blue"
"Gohir.D01G202400","turquoise"
"Gohir.D12G044900","turquoise"
"Gohir.D05G022900","blue"
"Gohir.D01G033600","turquoise"
"Gohir.A09G072900","turquoise"
"Gohir.D04G011700","brown"
"Gohir.D04G147600","blue"
"Gohir.A12G155800","brown"
"Gohir.D03G164000","turquoise"
"Gohir.A12G135000","blue"
"Gohir.D11G290300","blue"
"Gohir.D07G012000","turquoise"
"Gohir.A10G094300","turquoise"
"Gohir.A07G223600","turquoise"
"Gohir.D05G252000","blue"
"Gohir.A08G243300","turquoise"
"Gohir.A10G218300","turquoise"
"Gohir.D05G356800","turquoise"
"Gohir.D11G280200","brown"
"Gohir.D05G197900","turquoise"
"Gohir.A05G187300","turquoise"
"Gohir.D08G155800","turquoise"
"Gohir.D11G046260","brown"
"Gohir.A07G013400","blue"
"Gohir.D13G238900","turquoise"
"Gohir.A11G188100","green"
"Gohir.D09G181500","blue"
"Gohir.A07G030300","turquoise"
"Gohir.D01G052800","brown"
"Gohir.A09G065900","turquoise"
"Gohir.A03G157200","brown"
"Gohir.D13G208600","brown"
"Gohir.D05G001000","blue"
"Gohir.D04G064900","blue"
"Gohir.A11G106400","blue"
"Gohir.A05G077900","blue"
"Gohir.A07G079300","blue"
"Gohir.A07G217700","brown"
"Gohir.D10G038300","blue"
"Gohir.D03G167200","blue"
"Gohir.D08G086400","brown"
"Gohir.A09G195700","blue"
"Gohir.D09G029400","turquoise"
"Gohir.D11G006900","blue"
"Gohir.D10G123200","brown"
"Gohir.A10G023500","turquoise"
"Gohir.A12G175800","turquoise"
"Gohir.D10G249000","brown"
"Gohir.A09G193800","blue"
"Gohir.A06G053200","turquoise"
"Gohir.D09G237300","turquoise"
"Gohir.A02G066800","grey"
"Gohir.A03G042033","turquoise"
"Gohir.A10G031000","blue"
"Gohir.D10G150500","blue"
"Gohir.D08G134700","blue"
"Gohir.D10G073200","grey"
"Gohir.D02G082400","turquoise"
"Gohir.A01G187100","turquoise"
"Gohir.A12G192500","blue"
"Gohir.A10G001700","blue"
"Gohir.D11G073400","blue"
"Gohir.A11G226600","blue"
"Gohir.A12G145900","blue"
"Gohir.A06G199300","blue"
"Gohir.D10G155600","yellow"
"Gohir.A05G348300","turquoise"
"Gohir.D07G008200","turquoise"
"Gohir.D08G064400","blue"
"Gohir.A12G040100","turquoise"
"Gohir.A05G019700","brown"
"Gohir.A11G039200","brown"
"Gohir.D11G112600","brown"
"Gohir.D13G202300","brown"
"Gohir.A01G089900","turquoise"
"Gohir.D08G074600","turquoise"
"Gohir.A07G090900","blue"
"Gohir.A05G297200","blue"
"Gohir.D01G182600","turquoise"
"Gohir.A13G133000","blue"
"Gohir.A05G192500","blue"
"Gohir.A07G103800","blue"
"Gohir.D05G266300","turquoise"
"Gohir.A10G232900","turquoise"
"Gohir.D05G356400","brown"
"Gohir.A13G190500","brown"
"Gohir.D12G228400","turquoise"
"Gohir.D09G214400","brown"
"Gohir.A03G014400","turquoise"
"Gohir.D11G197400","blue"
"Gohir.A04G039800","brown"
"Gohir.A06G015000","blue"
"Gohir.A04G051900","blue"
"Gohir.D05G357800","blue"
"Gohir.A10G164800","brown"
"Gohir.D07G053900","turquoise"
"Gohir.A07G016900","blue"
"Gohir.D12G212200","brown"
"Gohir.D11G331200","blue"
"Gohir.D02G217500","blue"
"Gohir.D11G165100","brown"
"Gohir.A12G035600","turquoise"
"Gohir.A08G161800","blue"
"Gohir.D13G219200","blue"
"Gohir.D04G089500","blue"
"Gohir.D05G200700","turquoise"
"Gohir.D12G159900","turquoise"
"Gohir.A02G137300","brown"
"Gohir.A03G032400","blue"
"Gohir.D06G004700","blue"
"Gohir.D02G040200","turquoise"
"Gohir.D11G054600","turquoise"
"Gohir.D06G036400","turquoise"
"Gohir.A07G037700","brown"
"Gohir.D12G046000","blue"
"Gohir.D12G238000","blue"
"Gohir.D05G350200","blue"
"Gohir.A05G385900","blue"
"Gohir.D03G061900","brown"
"Gohir.A05G006900","blue"
"Gohir.D06G014800","blue"
"Gohir.D12G213800","blue"
"Gohir.A08G030600","blue"
"Gohir.D08G221700","brown"
"Gohir.A11G115500","blue"
"Gohir.D04G067900","turquoise"
"Gohir.D02G035600","blue"
"Gohir.A01G186301","blue"
"Gohir.D03G044900","turquoise"
"Gohir.D11G120600","blue"
"Gohir.D06G151000","turquoise"
"Gohir.D12G216900","brown"
"Gohir.D11G047500","turquoise"
"Gohir.A13G129400","turquoise"
"Gohir.D08G016700","turquoise"
"Gohir.A01G095366","turquoise"
"Gohir.D10G050400","blue"
"Gohir.D03G007100","blue"
"Gohir.D11G053400","brown"
"Gohir.A09G247200","blue"
"Gohir.D09G014900","blue"
"Gohir.D10G210600","turquoise"
"Gohir.A03G035900","blue"
"Gohir.D07G106700","brown"
"Gohir.D11G067700","blue"
"Gohir.D10G108800","brown"
"Gohir.D02G079000","brown"
"Gohir.D02G196200","brown"
"Gohir.D13G047500","turquoise"
"Gohir.D11G315366","brown"
"Gohir.D02G174900","turquoise"
