gene,program
Gohir.D11G074500,6
Gohir.A10G047500,9
Gohir.D13G028800,10
Gohir.D05G352400,5
Gohir.D04G006300,5
Gohir.D07G060450,10
Gohir.A08G155200,2
Gohir.A02G118500,3
Gohir.D13G046500,5
Gohir.D10G238500,5
Gohir.A07G084327,5
Gohir.D02G010800,6
Gohir.A08G117200,7
Gohir.D01G203300,3
Gohir.D11G158100,9
Gohir.D09G010200,10
Gohir.D02G066700,7
Gohir.D05G208800,1
Gohir.D07G179900,4
Gohir.D02G136700,1
Gohir.A09G050500,6
Gohir.A02G161700,1
Gohir.A03G077800,7
Gohir.A11G207000,5
Gohir.D01G099801,1
Gohir.A08G008800,9
Gohir.A12G252200,9
Gohir.A10G229200,4
Gohir.A07G189700,7
Gohir.D03G104800,1
Gohir.D01G136200,10
Gohir.D03G038800,5
Gohir.D10G200751,10
Gohir.A08G099500,0
Gohir.D12G199900,10
Gohir.D01G080900,6
Gohir.D11G128400,10
Gohir.D03G031800,6
Gohir.D02G010100,1
Gohir.A11G089500,7
Gohir.A06G014900,1
Gohir.D08G093201,9
Gohir.A13G041700,1
Gohir.D07G145300,1
Gohir.A11G002400,5
Gohir.A10G121800,3
Gohir.D13G030833,10
Gohir.D05G203000,11
Gohir.D12G055800,6
Gohir.A03G108900,3
Gohir.A13G106032,6
Gohir.A01G102700,7
Gohir.A11G119500,4
Gohir.D11G175700,1
Gohir.A11G079400,7
Gohir.D02G171800,0
Gohir.D08G108800,9
Gohir.A04G147300,6
Gohir.D12G054200,0
Gohir.D13G157900,10
Gohir.A13G133100,10
Gohir.A09G112500,6
Gohir.A05G149550,9
Gohir.D13G015000,6
Gohir.D09G191300,11
Gohir.A08G104200,6
Gohir.A05G156100,9
Gohir.D10G157600,6
Gohir.A04G096000,11
Gohir.A04G032100,9
Gohir.D06G060800,5
Gohir.D03G082700,5
Gohir.D09G086000,0
Gohir.A08G143100,3
Gohir.A03G103000,6
Gohir.D01G103400,0
Gohir.D12G003900,6
Gohir.A10G029100,4
Gohir.D01G019900,4
Gohir.A13G198700,3
Gohir.D09G170800,10
Gohir.A09G023400,10
Gohir.A01G048950,0
Gohir.D08G221700,6
Gohir.A13G090100,1
Gohir.A06G020500,0
Gohir.A06G128400,4
Gohir.D04G042100,5
Gohir.A01G036800,1
Gohir.D06G198300,9
Gohir.A01G172600,4
Gohir.D09G190100,0
Gohir.D12G212700,1
Gohir.D01G085500,7
Gohir.D13G205300,0
Gohir.D11G194000,6
Gohir.A03G144000,9
Gohir.D05G206800,9
Gohir.A05G316500,1
Gohir.D06G182800,8
Gohir.D01G070300,9
Gohir.A05G172000,2
Gohir.D10G124800,5
Gohir.A10G142500,11
Gohir.D01G216042,10
Gohir.D11G029400,5
Gohir.A11G239200,2
Gohir.D12G220900,9
Gohir.A02G024400,5
Gohir.D04G183600,10
Gohir.D01G066801,0
Gohir.D10G060800,9
Gohir.D13G057100,4
Gohir.A07G005500,7
Gohir.D12G188700,10
Gohir.A05G311350,5
Gohir.D05G230800,0
Gohir.D03G101000,5
Gohir.A04G129200,9
Gohir.A10G070400,4
Gohir.D07G236900,1
Gohir.A12G216600,2
Gohir.D13G041800,3
Gohir.A13G115700,10
Gohir.A12G254100,11
Gohir.A11G219433,10
Gohir.A12G229700,7
Gohir.D13G160600,9
Gohir.A11G053000,11
Gohir.D07G005800,6
Gohir.D11G041800,0
Gohir.A11G319400,1
Gohir.D08G251800,1
Gohir.A08G244900,8
Gohir.D12G152100,9
Gohir.A02G091800,5
Gohir.A09G088600,4
Gohir.D12G190100,4
Gohir.D10G022500,0
Gohir.A11G061500,9
Gohir.D02G170700,1
Gohir.A05G154700,6
Gohir.D11G025300,0
Gohir.A09G217200,1
Gohir.A13G012600,1
Gohir.D04G033250,11
Gohir.A03G021400,7
Gohir.A08G010100,6
Gohir.D01G117100,10
Gohir.D11G053400,6
Gohir.A07G167700,11
Gohir.A11G151300,7
Gohir.A07G033200,5
Gohir.A12G133100,10
Gohir.A07G037650,1
Gohir.D09G147000,0
Gohir.A04G142400,4
Gohir.A09G215100,1
Gohir.A11G027450,10
Gohir.D04G099500,0
Gohir.D09G181800,11
Gohir.A05G271700,2
Gohir.A12G246600,7
Gohir.A03G178100,1
Gohir.D13G124800,1
Gohir.D12G183700,4
Gohir.D03G057700,1
Gohir.A03G113100,6
Gohir.A13G043600,9
Gohir.A05G046100,1
Gohir.A09G207000,6
Gohir.D05G038900,6
Gohir.A09G107000,9
Gohir.A07G037900,10
Gohir.A12G086400,10
Gohir.D05G227600,6
Gohir.D13G163400,10
Gohir.A03G000036,7
Gohir.A06G070800,1
Gohir.D09G143900,7
Gohir.A08G189800,0
Gohir.D03G136100,7
Gohir.A09G094650,7
Gohir.A11G313900,5
Gohir.A01G108600,6
Gohir.A05G241700,7
Gohir.D11G136500,1
Gohir.A03G140000,5
Gohir.A05G287300,1
Gohir.D08G044300,10
Gohir.A05G100900,9
Gohir.A05G318700,7
Gohir.D11G021300,4
Gohir.A08G222400,2
Gohir.A06G032600,7
Gohir.A05G057800,6
Gohir.D01G038800,7
Gohir.D05G046600,5
Gohir.D06G002440,7
Gohir.A12G036400,10
Gohir.D04G061300,1
Gohir.A13G015700,6
Gohir.D11G179400,6
Gohir.D07G235000,8
Gohir.A13G187300,6
Gohir.A08G183500,7
Gohir.D07G040400,7
Gohir.A11G200200,9
Gohir.A10G190900,0
Gohir.D11G051600,1
Gohir.D11G331700,1
Gohir.D11G024300,10
Gohir.A13G146800,0
Gohir.A07G095400,11
Gohir.A01G115300,7
Gohir.A02G069300,6
Gohir.A05G308250,10
Gohir.A06G077300,10
Gohir.D06G134400,7
Gohir.A11G249600,6
Gohir.A11G061400,6
Gohir.D04G161800,1
Gohir.A08G037700,10
Gohir.D03G048700,1
Gohir.D11G126400,7
Gohir.D08G193400,6
Gohir.D09G029300,1
Gohir.A04G014800,1
Gohir.A06G104600,1
Gohir.A01G115700,10
Gohir.D12G155000,5
Gohir.A10G131200,5
Gohir.D06G111700,10
Gohir.D01G183860,1
Gohir.A06G127202,6
Gohir.D12G061500,9
Gohir.A05G316400,9
Gohir.D13G129800,6
Gohir.A03G147500,9
Gohir.D06G161700,7
Gohir.D11G322900,6
Gohir.D08G235300,1
Gohir.D05G342600,0
Gohir.D05G278400,10
Gohir.A10G041300,1
Gohir.D04G082000,0
Gohir.D13G102800,1
Gohir.D01G004300,1
Gohir.A08G110500,6
Gohir.D10G228900,0
Gohir.D02G166600,10
Gohir.A13G119900,3
Gohir.D03G028000,11
Gohir.D10G198600,0
Gohir.A10G225200,6
Gohir.D11G193400,9
Gohir.A01G154800,10
Gohir.A05G320500,7
Gohir.A01G166900,1
Gohir.A03G120700,7
Gohir.A05G060100,0
Gohir.D09G214700,7
Gohir.D05G149800,0
Gohir.A12G210032,2
Gohir.A07G203700,7
Gohir.A13G197800,6
Gohir.A05G194800,5
Gohir.A12G170200,10
Gohir.A10G165300,8
Gohir.D05G145100,11
Gohir.A06G037600,6
Gohir.D07G112200,10
Gohir.D04G147800,0
Gohir.D01G198400,1
Gohir.A03G045200,0
Gohir.A03G155500,5
Gohir.D13G211100,9
Gohir.A02G037600,0
Gohir.D08G169400,0
Gohir.A03G157200,6
Gohir.D09G224500,9
Gohir.A05G184400,6
Gohir.A09G201000,7
Gohir.A01G156200,5
Gohir.D04G133600,0
Gohir.A04G082500,5
Gohir.D10G026700,0
Gohir.A11G185400,1
Gohir.D12G052800,9
Gohir.D02G161900,1
Gohir.A13G068700,9
Gohir.A01G122800,0
Gohir.D10G209100,10
Gohir.D11G339800,6
Gohir.A12G049400,1
Gohir.D08G110100,7
Gohir.D12G229000,7
Gohir.D02G071400,11
Gohir.A11G173700,5
Gohir.D01G174400,5
Gohir.A08G039400,1
Gohir.D08G212200,4
Gohir.D03G040500,2
Gohir.D06G024600,6
Gohir.D09G051000,0
Gohir.D03G009800,10
Gohir.A05G003600,7
Gohir.D04G018300,3
Gohir.A05G135300,9
Gohir.A08G076200,1
Gohir.D02G160700,10
Gohir.D06G001000,5
Gohir.D13G148400,0
Gohir.D11G068200,10
Gohir.D04G079100,0
Gohir.D05G204100,3
Gohir.A07G231200,1
Gohir.D13G169000,1
Gohir.A13G216401,1
Gohir.A10G194300,7
Gohir.A03G075400,7
Gohir.D13G144400,1
Gohir.A13G010100,4
Gohir.A05G181400,9
Gohir.D10G137100,1
Gohir.A11G003300,5
Gohir.D01G153650,7
Gohir.D01G183200,3
Gohir.A04G035500,11
Gohir.A10G048700,10
Gohir.A04G074900,1
Gohir.A07G196700,0
Gohir.D11G295300,1
Gohir.D06G004300,9
Gohir.A07G199600,5
Gohir.D12G018900,1
Gohir.A08G233900,10
Gohir.D10G122200,5
Gohir.D06G115500,7
Gohir.D05G363200,8
Gohir.A01G098100,6
Gohir.A05G278300,7
Gohir.A05G169800,6
Gohir.A01G220700,5
Gohir.A12G207400,7
Gohir.A05G138200,8
Gohir.A05G128366,4
Gohir.D11G047500,6
Gohir.A12G012800,1
Gohir.D13G108300,9
Gohir.D03G172500,1
Gohir.A05G167300,9
Gohir.A11G328800,4
Gohir.A07G089300,4
Gohir.D08G093300,9
Gohir.A01G201300,0
Gohir.D06G153700,5
Gohir.A10G084407,3
Gohir.D01G201500,4
Gohir.A13G232800,4
Gohir.D01G135200,1
Gohir.A11G175400,5
Gohir.D02G101900,9
Gohir.D06G033700,2
Gohir.D05G234800,5
Gohir.D05G077900,6
Gohir.A11G015800,10
Gohir.D13G097500,8
Gohir.A07G132100,4
Gohir.A09G045300,7
Gohir.A10G151000,4
Gohir.D12G045000,6
Gohir.D05G192300,6
Gohir.D10G110900,8
Gohir.D13G154400,6
Gohir.A03G048100,5
Gohir.A04G143600,2
Gohir.D11G044700,6
Gohir.A03G009900,9
Gohir.A02G027200,10
Gohir.D11G309100,8
Gohir.A02G135800,2
Gohir.A13G159300,10
Gohir.D13G096400,1
Gohir.A13G177100,2
Gohir.D02G100400,10
Gohir.D07G237200,7
Gohir.A05G226200,6
Gohir.D05G185300,6
Gohir.D08G153100,10
Gohir.D03G015200,1
Gohir.A12G266700,6
Gohir.D11G325900,6
Gohir.A09G075100,7
Gohir.A13G064900,6
Gohir.D13G015300,1
Gohir.D06G063400,1
Gohir.A07G178100,1
Gohir.D11G002000,5
Gohir.D11G320200,0
Gohir.D08G238200,7
Gohir.A04G134600,1
Gohir.D09G234300,1
Gohir.D07G146300,10
Gohir.A10G168700,0
Gohir.D10G153700,0
Gohir.D05G196766,7
Gohir.A04G103800,0
Gohir.A10G143800,11
Gohir.D12G267700,4
Gohir.D01G093300,9
Gohir.D07G236600,1
Gohir.D02G078600,1
Gohir.D01G041600,9
Gohir.A05G076800,10
Gohir.D03G155700,11
Gohir.A02G119000,6
Gohir.D12G116500,6
Gohir.A11G022400,5
Gohir.D05G042500,9
Gohir.D06G071100,9
Gohir.D07G085600,1
Gohir.A12G041600,10
Gohir.D12G256100,11
Gohir.A11G052700,1
Gohir.D01G058700,5
Gohir.A06G118200,5
Gohir.A05G405300,1
Gohir.D05G186500,0
Gohir.A03G141900,1
Gohir.D06G099500,10
Gohir.D09G220820,9
Gohir.D11G120550,7
Gohir.A11G109300,2
Gohir.A08G187600,5
Gohir.A01G072400,1
Gohir.D11G279900,9
Gohir.D11G284000,10
Gohir.D05G159400,6
Gohir.D10G023900,5
Gohir.D08G096800,8
Gohir.A09G059400,9
Gohir.D10G104400,7
Gohir.D07G195400,10
Gohir.D11G015700,9
Gohir.A03G215400,6
Gohir.A08G008300,0
Gohir.D03G102400,2
Gohir.D10G254700,4
Gohir.A12G056300,1
Gohir.A07G209100,5
Gohir.A11G105500,7
Gohir.D10G033900,2
Gohir.D12G085000,0
Gohir.A12G220001,10
Gohir.D05G146700,6
Gohir.D02G006100,7
Gohir.A10G079700,3
Gohir.D10G170900,5
Gohir.D09G097301,11
Gohir.A11G282539,7
Gohir.D11G056900,5
Gohir.A07G119400,10
Gohir.A13G053582,9
Gohir.A13G228800,2
Gohir.A10G097700,3
Gohir.D11G102400,7
Gohir.A09G014700,2
Gohir.A13G014700,4
Gohir.D02G085900,0
Gohir.D01G074500,6
Gohir.D08G140800,1
Gohir.D04G145600,1
Gohir.D10G157500,5
Gohir.A03G014400,4
Gohir.A05G130700,11
Gohir.D10G060900,10
Gohir.A06G010700,5
Gohir.D04G014200,11
Gohir.D12G209800,7
Gohir.D05G044200,0
Gohir.D05G202300,7
Gohir.A07G220900,7
Gohir.D11G105700,10
Gohir.D10G215000,10
Gohir.D05G319600,1
Gohir.D09G135100,2
Gohir.A05G069000,7
Gohir.D05G050900,5
Gohir.D11G272000,7
Gohir.A09G201800,9
Gohir.D08G065600,0
Gohir.D06G218100,6
Gohir.D01G023400,6
Gohir.D12G260200,6
Gohir.A08G092700,4
Gohir.D11G056400,2
Gohir.D13G007500,2
Gohir.A13G060300,9
Gohir.D11G136200,6
Gohir.A03G131700,7
Gohir.D06G216900,9
Gohir.A01G096300,9
Gohir.A10G103400,6
Gohir.A11G230400,5
Gohir.D10G215200,9
Gohir.D05G198000,5
Gohir.D12G145725,9
Gohir.A07G092000,10
Gohir.A09G187600,1
Gohir.A06G078400,2
Gohir.A06G015300,4
Gohir.A07G022196,8
Gohir.A04G091900,2
Gohir.D10G048100,1
Gohir.D08G023100,5
Gohir.A01G155600,9
Gohir.A08G032100,10
Gohir.A11G029500,8
Gohir.D12G180400,11
Gohir.D07G235100,9
Gohir.D08G204200,10
Gohir.D10G186100,10
Gohir.A01G069100,7
Gohir.A10G157500,7
Gohir.D09G226900,5
Gohir.D05G020200,6
Gohir.A11G060200,0
Gohir.A08G096000,5
Gohir.A11G115400,10
Gohir.A05G379966,6
Gohir.D11G017800,5
Gohir.D13G198300,6
Gohir.A05G303900,11
Gohir.D02G209900,10
Gohir.A06G167200,9
Gohir.A07G212000,0
Gohir.D06G114500,10
Gohir.D05G060600,6
Gohir.D10G214400,6
Gohir.A05G177900,5
Gohir.D13G080500,0
Gohir.D01G175300,0
Gohir.A10G050500,2
Gohir.D11G331100,5
Gohir.A02G041200,10
Gohir.A05G226700,7
Gohir.D05G154900,7
Gohir.D07G049700,10
Gohir.A09G184800,4
Gohir.A10G155200,9
Gohir.D08G018800,9
Gohir.A13G188200,10
Gohir.D13G043000,10
Gohir.A01G158000,2
Gohir.D10G004800,5
Gohir.D02G157800,7
Gohir.D07G094100,4
Gohir.D04G112140,4
Gohir.A05G240700,6
Gohir.A09G006700,7
Gohir.A09G220066,2
Gohir.D07G099700,11
Gohir.A06G203701,1
Gohir.D07G105300,8
Gohir.A05G194400,1
Gohir.A12G256300,5
Gohir.D05G387900,11
Gohir.D13G163100,2
Gohir.A07G072700,1
Gohir.A06G090300,3
Gohir.A03G000049,2
Gohir.A05G355300,6
Gohir.A11G116600,10
Gohir.A10G033600,5
Gohir.A05G363000,1
Gohir.A11G048800,11
Gohir.D10G091000,6
Gohir.A11G029711,2
Gohir.A05G008000,6
Gohir.D11G019000,9
Gohir.A05G100800,6
Gohir.D09G031300,1
Gohir.A08G022000,0
Gohir.D13G018900,0
Gohir.D01G099900,10
Gohir.D05G227100,0
Gohir.D11G271100,6
Gohir.A05G318200,5
Gohir.D10G127500,4
Gohir.D12G004500,1
Gohir.D08G230000,9
Gohir.D12G092400,9
Gohir.D07G238000,2
Gohir.D01G034901,6
Gohir.D05G097000,5
Gohir.D01G161500,1
Gohir.D09G106400,1
Gohir.1Z049363,10
Gohir.D07G238200,9
Gohir.A08G079600,10
Gohir.A01G199500,5
Gohir.A09G151900,5
Gohir.A06G050300,5
Gohir.D13G236200,4
Gohir.A12G151300,5
Gohir.D11G105900,7
Gohir.D11G155600,9
Gohir.D03G003200,6
Gohir.A03G011900,6
Gohir.D06G024500,4
Gohir.A09G177500,0
Gohir.A07G211500,6
Gohir.D01G003100,9
Gohir.A09G164500,7
Gohir.A10G144800,5
Gohir.D03G128900,1
Gohir.D02G092300,1
Gohir.D02G219400,10
Gohir.D07G052800,10
Gohir.A11G060900,9
Gohir.D08G204100,5
Gohir.D05G317800,1
Gohir.D05G207600,4
Gohir.D03G050600,3
Gohir.A05G122500,0
Gohir.D12G085500,9
Gohir.D07G045500,3
Gohir.A05G104800,7
Gohir.D09G112501,4
Gohir.A04G126500,0
Gohir.D05G079100,1
Gohir.D08G148000,7
Gohir.A10G207100,9
Gohir.D12G012600,1
Gohir.D06G019500,0
Gohir.A02G109700,5
Gohir.A11G064600,8
Gohir.A11G127300,10
Gohir.A11G085400,6
Gohir.D03G070900,5
Gohir.A05G232400,5
Gohir.A12G119700,5
Gohir.D09G141800,1
Gohir.A11G204300,7
Gohir.A07G117200,10
Gohir.A05G145900,0
Gohir.A11G248900,7
Gohir.A05G029900,6
Gohir.D05G328200,9
Gohir.A09G050100,3
Gohir.A05G214800,9
Gohir.D07G032600,6
Gohir.D07G223700,1
Gohir.A13G057000,5
Gohir.A09G106000,0
Gohir.A06G064800,1
Gohir.D06G141300,10
Gohir.A13G160600,1
Gohir.D13G041200,1
Gohir.D04G111200,7
Gohir.A11G147500,5
Gohir.D12G256400,9
Gohir.D09G220700,10
Gohir.A05G207000,0
Gohir.D05G107200,5
Gohir.D06G188300,1
Gohir.D02G029500,6
Gohir.A06G192250,1
Gohir.A10G012000,0
Gohir.A13G036700,6
Gohir.D08G143400,10
Gohir.D03G167800,6
Gohir.D07G058700,5
Gohir.A07G157000,9
Gohir.A01G097400,9
Gohir.A03G208700,5
Gohir.D12G010500,4
Gohir.A11G189100,6
Gohir.A03G168300,8
Gohir.A05G052200,4
Gohir.D12G194300,8
Gohir.A05G406500,6
Gohir.A11G159400,4
Gohir.D04G158100,1
Gohir.A04G065470,7
Gohir.D11G053800,5
Gohir.A10G052400,6
Gohir.A04G032200,5
Gohir.D07G046300,4
Gohir.D01G203600,1
Gohir.D05G038401,10
Gohir.D13G011600,10
Gohir.A05G169200,10
Gohir.D02G139300,0
Gohir.D11G268200,7
Gohir.A05G235300,0
Gohir.D09G065100,8
Gohir.A07G220000,6
Gohir.A05G049000,5
Gohir.A11G321400,9
Gohir.A07G007732,0
Gohir.A05G399600,2
Gohir.D02G177100,2
Gohir.D07G023400,6
Gohir.A10G036000,5
Gohir.A03G124300,6
Gohir.A13G042700,10
Gohir.D11G113900,2
Gohir.D02G082400,6
Gohir.A03G180600,10
Gohir.D09G111300,3
Gohir.A08G224800,10
Gohir.A06G078100,6
Gohir.D03G102000,10
Gohir.A07G148600,2
Gohir.D08G009700,5
Gohir.A06G056700,1
Gohir.D13G005100,2
Gohir.D12G268200,10
Gohir.D04G152100,1
Gohir.D13G118900,10
Gohir.D01G059100,0
Gohir.A08G035300,4
Gohir.D05G184400,9
Gohir.D06G074900,10
Gohir.D07G075800,5
Gohir.D13G211400,5
Gohir.A01G077300,10
Gohir.D12G178800,5
Gohir.D05G031300,6
Gohir.D04G109200,7
Gohir.A09G186966,11
Gohir.A01G190200,0
Gohir.A13G127600,6
Gohir.A01G172750,0
Gohir.D05G013500,1
Gohir.D03G132800,11
Gohir.D05G014300,10
Gohir.D13G199300,8
Gohir.D06G173150,6
Gohir.D05G122400,2
Gohir.D11G348600,6
Gohir.A08G105000,1
Gohir.D11G147000,0
Gohir.A09G233200,4
Gohir.A04G085800,8
Gohir.D13G233100,9
Gohir.A03G137000,6
Gohir.A02G124100,5
Gohir.A09G031100,5
Gohir.D02G125000,0
Gohir.D13G176600,0
Gohir.A01G036700,5
Gohir.D04G088200,9
Gohir.D04G008300,5
Gohir.D01G191200,0
Gohir.D02G022700,9
Gohir.A11G071600,7
Gohir.A03G208300,8
Gohir.D06G065200,3
Gohir.A10G108500,10
Gohir.A01G135600,6
Gohir.D05G022500,5
Gohir.D01G187900,4
Gohir.A09G187200,7
Gohir.A05G214400,10
Gohir.A02G118600,5
Gohir.A12G124966,7
Gohir.D06G062600,1
Gohir.A13G184000,6
Gohir.D07G072500,10
Gohir.D08G218600,7
Gohir.A11G079700,6
Gohir.D05G024500,5
Gohir.A12G054633,2
Gohir.D09G063300,5
Gohir.A05G225400,3
Gohir.A13G140500,9
Gohir.A09G048800,2
Gohir.D09G198400,1
Gohir.A03G007300,9
Gohir.A08G101900,6
Gohir.A09G177300,8
Gohir.D05G189200,2
Gohir.D12G171400,11
Gohir.D05G314600,4
Gohir.D07G120300,6
Gohir.D01G043100,6
Gohir.A05G129000,2
Gohir.D05G036800,7
Gohir.A08G085900,11
Gohir.D04G012500,5
Gohir.A03G185300,6
Gohir.D13G205500,0
Gohir.D06G193600,4
Gohir.A05G369800,9
Gohir.D10G080700,4
Gohir.D08G087500,11
Gohir.D13G202300,3
Gohir.A10G237800,5
Gohir.D06G185800,4
Gohir.A05G022200,4
Gohir.D03G014350,6
Gohir.A01G096100,6
Gohir.D04G162300,10
Gohir.D02G141600,0
Gohir.A13G161800,0
Gohir.A12G005100,5
Gohir.D04G126700,9
Gohir.D12G034600,11
Gohir.A09G232500,9
Gohir.A07G208000,10
Gohir.D10G010000,5
Gohir.D07G048000,3
Gohir.A13G192600,1
Gohir.D05G128400,4
Gohir.D13G153000,6
Gohir.A05G118900,10
Gohir.A11G150400,5
Gohir.D10G206100,6
Gohir.A09G153066,0
Gohir.D05G042600,7
Gohir.A03G031800,10
Gohir.A10G208200,7
Gohir.A08G120800,11
Gohir.A13G221900,1
Gohir.A06G029500,1
Gohir.D05G239600,6
Gohir.A08G058500,1
Gohir.A12G276340,1
Gohir.A10G141700,5
Gohir.D10G227900,7
Gohir.A10G079000,5
Gohir.D01G154000,5
Gohir.D05G300300,6
Gohir.D13G036500,6
Gohir.A08G061900,6
Gohir.D11G216000,1
Gohir.A12G262400,10
Gohir.D08G014800,6
Gohir.A09G220200,4
Gohir.A10G051100,5
Gohir.A03G037100,5
Gohir.D04G143600,6
Gohir.D07G030500,7
Gohir.D05G040800,5
Gohir.A04G108800,1
Gohir.A01G192600,5
Gohir.D12G191000,10
Gohir.D06G053701,7
Gohir.D08G172100,7
Gohir.A08G110200,11
Gohir.D09G246000,7
Gohir.D07G113200,2
Gohir.A07G034600,6
Gohir.D02G140400,0
Gohir.D09G028600,6
Gohir.A03G142800,4
Gohir.A06G061900,0
Gohir.A13G026200,10
Gohir.D11G117200,0
Gohir.D05G208500,1
Gohir.A08G052500,5
Gohir.D02G031700,5
Gohir.D12G088500,7
Gohir.D11G214200,9
Gohir.A01G089900,7
Gohir.A01G021500,4
Gohir.A09G049400,4
Gohir.A03G041800,5
Gohir.A02G066300,9
Gohir.A12G151200,5
Gohir.A11G289400,0
Gohir.D13G233300,5
Gohir.D08G029600,1
Gohir.A13G217000,9
Gohir.D08G055000,5
Gohir.A12G275400,2
Gohir.A13G099400,1
Gohir.A01G173800,11
Gohir.D07G144000,6
Gohir.A11G071800,6
Gohir.A05G301700,10
Gohir.D03G014500,6
Gohir.D12G063900,6
Gohir.A10G190600,1
Gohir.A05G108600,7
Gohir.A08G198000,7
Gohir.A02G018300,6
Gohir.D10G239500,9
Gohir.A04G101700,1
Gohir.D02G041500,1
Gohir.D05G203500,10
Gohir.D02G054600,5
Gohir.D13G147100,2
Gohir.D02G153100,9
Gohir.A03G025500,1
Gohir.D03G130100,9
Gohir.D10G140800,7
Gohir.D10G063100,7
Gohir.A01G153200,10
Gohir.A07G115600,5
Gohir.A11G181600,10
Gohir.D05G338500,1
Gohir.D09G005100,1
Gohir.A05G081400,10
Gohir.D02G083900,6
Gohir.A03G197300,9
Gohir.D11G205400,6
Gohir.A13G182400,9
Gohir.A13G076500,8
Gohir.D10G009200,6
Gohir.D04G182700,6
Gohir.D10G072500,5
Gohir.A11G193000,9
Gohir.D07G017600,3
Gohir.D06G046300,8
Gohir.D03G130450,1
Gohir.A07G059700,9
Gohir.D04G081600,6
Gohir.A13G104800,6
Gohir.A07G017100,0
Gohir.D09G088300,1
Gohir.D13G115066,1
Gohir.A08G000125,5
Gohir.D10G193500,7
Gohir.D12G121000,7
Gohir.A11G209200,5
Gohir.D08G099500,7
Gohir.A13G081400,7
Gohir.A11G195200,4
Gohir.D10G122800,4
Gohir.A01G034500,9
Gohir.D11G307500,9
Gohir.D07G085101,6
Gohir.D05G089300,6
Gohir.A05G155900,1
Gohir.A13G111900,5
Gohir.D11G264400,3
Gohir.A07G208900,3
Gohir.A04G101200,1
Gohir.D13G065600,7
Gohir.A11G106550,2
Gohir.D09G049900,11
Gohir.D10G066700,6
Gohir.A06G120200,7
Gohir.D07G109100,10
Gohir.A10G149500,2
Gohir.D11G214400,1
Gohir.D04G187900,6
Gohir.A01G212800,4
Gohir.A02G130900,1
Gohir.D07G140600,1
Gohir.D01G213200,2
Gohir.D13G196200,4
Gohir.D10G038800,7
Gohir.D11G120800,9
Gohir.A08G158100,7
Gohir.D11G332800,6
Gohir.A13G206500,9
Gohir.A10G228900,10
Gohir.D01G115900,10
Gohir.D07G228800,6
Gohir.A11G258100,7
Gohir.D07G064400,9
Gohir.A11G109400,6
Gohir.D13G042100,5
Gohir.A04G119700,6
Gohir.D09G050800,1
Gohir.D10G040600,9
Gohir.D02G103000,4
Gohir.A05G158600,6
Gohir.A06G152950,5
Gohir.D12G237200,5
Gohir.D11G281900,8
Gohir.A03G158200,4
Gohir.D07G204400,5
Gohir.A13G206100,0
Gohir.D05G096900,3
Gohir.A07G048500,7
Gohir.A05G313700,6
Gohir.D07G220600,0
Gohir.D11G188500,1
Gohir.A03G129000,7
Gohir.A04G023300,7
Gohir.D10G083900,6
Gohir.A07G188000,7
Gohir.D12G241800,6
Gohir.A08G127500,9
Gohir.A06G182600,1
Gohir.A12G129000,4
Gohir.A11G234200,6
Gohir.D13G135300,7
Gohir.A03G080200,10
Gohir.A02G153500,7
Gohir.D11G270300,0
Gohir.D03G094600,6
Gohir.A11G087300,0
Gohir.A05G021100,5
Gohir.D03G048500,1
Gohir.D10G196100,2
Gohir.D13G122100,10
Gohir.A05G215600,7
Gohir.A07G198900,0
Gohir.A07G139400,6
Gohir.D05G367500,6
Gohir.A12G187100,4
Gohir.A11G081000,1
Gohir.A11G069100,5
Gohir.A05G340800,0
Gohir.A07G096900,6
Gohir.D04G009300,9
Gohir.D04G172500,10
Gohir.A10G005800,1
Gohir.D05G014200,5
Gohir.D05G133700,2
Gohir.D12G154900,5
Gohir.A03G079600,10
Gohir.D13G056700,6
Gohir.A02G037001,6
Gohir.D07G112800,7
Gohir.A09G173300,10
Gohir.D01G011600,6
Gohir.D02G005800,1
Gohir.D13G047500,4
Gohir.A03G020100,5
Gohir.D05G107400,11
Gohir.A08G196400,9
Gohir.A10G111200,9
Gohir.D06G113100,0
Gohir.D11G147600,10
Gohir.D05G347900,11
Gohir.A10G054100,6
Gohir.D06G103300,11
Gohir.D05G152400,11
Gohir.D05G297800,9
Gohir.D09G058700,9
Gohir.D03G069400,5
Gohir.D10G171400,0
Gohir.A13G189100,5
Gohir.D01G089700,8
Gohir.1Z050066,7
Gohir.A10G000400,3
Gohir.D07G092100,6
Gohir.D06G020700,11
Gohir.A10G025500,0
Gohir.D06G187400,4
Gohir.A06G003100,11
Gohir.D10G026000,9
Gohir.D01G143200,10
Gohir.A03G042231,0
Gohir.D05G053400,1
Gohir.D10G005400,4
Gohir.A11G014700,3
Gohir.A12G122800,7
Gohir.A10G148700,1
Gohir.D12G108300,2
Gohir.A06G089300,10
Gohir.D08G104800,0
Gohir.D04G064300,6
Gohir.D06G165500,0
Gohir.A03G138800,1
Gohir.D05G264300,6
Gohir.D01G087900,5
Gohir.A01G117700,7
Gohir.D05G309900,7
Gohir.D09G113900,5
Gohir.D12G173400,3
Gohir.D03G127900,4
Gohir.D03G087500,9
Gohir.D11G065000,9
Gohir.D05G100600,6
Gohir.A05G213400,6
Gohir.A13G174820,9
Gohir.D07G175100,1
