gene,umap1,umap2,program
Gohir.A11G184900,11.177504,7.581716,7
Gohir.A05G327400,14.985953,4.096817,7
Gohir.D05G173500,10.236359,2.072147,10
Gohir.A11G271400,13.103072,-0.6720749,0
Gohir.A05G049700,-0.9719127,0.032273356,4
Gohir.A09G067100,-0.9893527,5.8812766,5
Gohir.D08G135800,-6.513526,-1.1544322,1
Gohir.D03G024700,-2.3423762,0.6341052,4
Gohir.D08G154600,-5.5478354,0.4891498,1
Gohir.D02G233700,-2.9766338,0.5096349,1
Gohir.D03G166600,3.47528,-2.139566,11
Gohir.A05G167900,11.169473,-1.0249228,0
Gohir.D11G252700,-2.0278783,-1.7071146,6
Gohir.A01G031951,12.590096,0.2102472,0
Gohir.A07G194400,-1.4889171,4.068205,5
Gohir.A08G167900,-3.8252316,-2.9464946,6
Gohir.D05G247500,10.031138,2.7823212,10
Gohir.A12G148826,10.4721155,0.18367639,0
Gohir.D11G077200,13.6755495,7.076519,7
Gohir.D02G175800,-3.438574,3.5575638,9
Gohir.A13G180200,-3.2634156,-3.3221128,6
Gohir.D13G128100,-5.7817063,-1.4571176,1
Gohir.A09G226000,10.139053,7.1047745,10
Gohir.D08G090000,-1.1482337,5.42173,5
Gohir.A03G115200,-1.5686506,-2.1414275,6
Gohir.A11G276000,13.652457,1.9625263,10
Gohir.A04G107500,-3.1395876,0.16871656,1
Gohir.D01G082600,-2.0477796,-4.3742228,6
Gohir.A11G295500,-4.878025,-2.3644342,1
Gohir.D08G071000,4.6738625,-0.948404,11
Gohir.D04G101600,-6.40195,-0.5930838,1
Gohir.D07G188000,-2.1821873,-0.95079356,6
Gohir.A02G077800,11.21727,5.428735,10
Gohir.A09G008400,10.883774,7.964493,7
Gohir.A03G043600,-4.0940137,-0.5773125,1
Gohir.A13G063000,-3.0925329,3.8788419,9
Gohir.D11G090500,13.582113,3.5969672,10
Gohir.D10G107300,-3.5266743,2.1342874,1
Gohir.D02G056700,-5.1818542,-3.6626375,6
Gohir.A13G008100,-1.3751729,3.7966723,5
Gohir.A12G144200,-1.2513604,-2.8200853,2
Gohir.D11G154000,-1.1088061,-4.336184,6
Gohir.A10G232601,-5.4564266,-2.2272787,1
Gohir.A02G068700,-1.9664688,-4.05019,6
Gohir.D04G085000,-4.2611804,4.039924,9
Gohir.D11G313900,14.442609,2.1100411,10
Gohir.D12G174000,-2.8465543,-1.0085684,6
Gohir.D02G230800,-5.439465,0.07569096,1
Gohir.A02G147400,-0.7395679,-3.1280313,2
Gohir.A01G170500,-5.3538294,-3.7247798,6
Gohir.A03G059100,-0.4319576,5.9653134,5
Gohir.D08G116900,-4.2649293,0.4156265,1
Gohir.A07G067800,10.371278,4.72352,10
Gohir.A13G172400,9.06385,3.4431462,10
Gohir.D06G125400,-5.0967274,-1.590197,1
Gohir.D06G151100,-0.3847713,-4.3198543,2
Gohir.A03G041900,-4.5581594,-3.2076688,6
Gohir.1Z049492,12.977593,7.035044,7
Gohir.D08G182900,-3.554443,-3.8178508,6
Gohir.D02G140000,-1.4573716,-2.3138187,6
Gohir.D11G043000,-6.6839085,2.490277,9
Gohir.D09G160900,9.44731,2.67919,10
Gohir.D13G159400,11.767388,4.6126666,10
Gohir.A05G153700,-1.8103986,5.197238,5
Gohir.A12G220200,12.783492,6.9784117,7
Gohir.D02G193600,8.590152,3.0812962,10
Gohir.A05G149600,-0.67219615,4.6431584,5
Gohir.A03G060000,2.7003198,-1.9339567,11
Gohir.A07G190300,-4.335038,-2.6604986,6
Gohir.A04G109000,10.092066,4.1675897,10
Gohir.D12G232600,11.913935,1.0857769,0
Gohir.D12G089900,-4.377024,3.849539,9
Gohir.D13G085500,-3.33322,-2.5636296,6
Gohir.A06G153200,-3.3288333,2.1147933,4
Gohir.D06G032500,-5.591653,0.98309815,1
Gohir.D08G260400,-6.3012123,0.08736544,1
Gohir.A04G078500,8.854813,-0.15036203,0
Gohir.A02G162600,10.621774,-0.22347176,0
Gohir.A08G204000,9.503618,5.6950793,10
Gohir.D11G215400,14.429782,8.316869,7
Gohir.A02G065600,3.9790723,-1.6593084,11
Gohir.D05G231200,-3.9574518,0.5907841,1
Gohir.A06G091000,-3.376292,1.442252,9
Gohir.A05G031400,8.4247265,0.8884377,3
Gohir.A09G230100,11.717248,6.2484703,10
Gohir.D13G225300,13.860327,5.059159,10
Gohir.A13G227700,-2.1916113,3.1651983,5
Gohir.D01G024000,-1.8882425,3.3767207,5
Gohir.D05G280000,14.43439,7.42476,7
Gohir.A01G156300,-1.962617,5.1348915,5
Gohir.D01G102268,12.198313,6.4347076,7
Gohir.D09G026000,-3.7357013,3.1360388,9
Gohir.A02G156000,-2.1355536,-1.0117537,6
Gohir.A08G201500,-2.0933053,-4.467752,6
Gohir.A02G063100,-1.8656371,-1.0835912,6
Gohir.D07G057200,13.707437,3.3494065,10
Gohir.A10G164700,0.3370733,5.1346354,5
Gohir.A08G109100,4.7579455,-0.9918201,11
Gohir.A11G046800,-5.8270683,3.0096655,9
Gohir.D11G291900,8.306531,3.4145963,10
Gohir.D05G104600,13.818304,5.98398,7
Gohir.A03G039900,0.15253466,5.253804,5
Gohir.D10G102300,-5.476683,0.43424952,1
Gohir.D10G146600,-4.696736,-3.210335,1
Gohir.D09G080800,13.52113,0.94164425,0
Gohir.D01G165700,-2.0905223,3.0280354,5
Gohir.A09G218900,11.7014675,1.0959553,0
Gohir.A11G284400,-1.3372798,-1.2957708,4
Gohir.D12G167400,-3.3473833,-4.2401485,6
Gohir.D12G131700,-0.9121882,5.041192,5
Gohir.D12G110600,-2.8952339,-2.6421275,6
Gohir.D10G194600,2.816304,-1.8625314,2
Gohir.A07G022116,14.277813,8.126115,7
Gohir.D13G044200,4.3204823,-1.1534237,11
Gohir.A11G294400,9.732714,-1.6134675,8
Gohir.A13G098800,14.308605,3.1427736,10
Gohir.A06G133100,-3.7694476,-3.5819356,6
Gohir.D12G198700,11.21345,1.5369759,0
Gohir.D05G155340,14.112075,4.5618925,10
Gohir.D02G113200,-5.1379204,-1.9840242,1
Gohir.D11G286400,13.651184,1.5277951,0
Gohir.A13G042800,-4.40167,-2.1791737,1
Gohir.A01G152000,13.843493,4.5306005,10
Gohir.A04G107900,-3.0459661,-5.1467957,6
Gohir.A05G313100,-2.9110336,0.4537346,1
Gohir.A08G219400,-2.1262245,-4.9216194,6
Gohir.D01G195500,9.337969,3.54411,10
Gohir.A11G327400,-1.5700049,-0.2819619,4
Gohir.A10G063900,10.076515,7.8038497,3
Gohir.A02G064700,-1.7920526,-4.8847585,6
Gohir.D09G181500,-3.5278258,3.9023468,9
Gohir.D05G356900,5.0353374,-1.0299025,11
Gohir.D13G196355,-2.1768181,1.2440674,4
Gohir.D08G085100,13.305079,6.619545,7
Gohir.A11G321700,12.992917,0.07766121,0
Gohir.A09G187700,13.393072,1.5671544,0
Gohir.A13G060700,13.247635,-0.18956521,0
Gohir.A03G115776,12.639285,4.8071213,10
Gohir.A07G163609,13.841899,5.005952,10
Gohir.D11G092300,14.950077,4.865025,7
Gohir.A11G325900,13.719301,2.4355462,10
Gohir.D08G091100,11.69597,4.872956,10
Gohir.A02G101600,-3.5470426,4.369448,9
Gohir.A01G177600,-1.7947557,-3.983213,6
Gohir.D12G011800,11.825363,2.6190145,10
Gohir.A12G265500,11.874659,6.8478966,7
Gohir.D11G312800,-2.8386147,-2.1597717,6
Gohir.D07G194200,-3.268745,-2.4240375,6
Gohir.A11G148700,-4.281502,5.155807,9
Gohir.D10G074300,-4.7860265,4.711043,9
Gohir.D09G121700,-2.1297312,1.7711089,4
Gohir.D02G024600,-2.1005516,-1.3013256,6
Gohir.D11G165600,12.480033,4.756523,10
Gohir.A05G086033,11.853025,6.854192,7
Gohir.A02G158000,0.084410235,-2.7476902,2
Gohir.D12G243400,-6.1889877,-0.86072475,1
Gohir.D05G311700,-5.3447948,-1.0186542,1
Gohir.D13G141700,12.139637,3.7585483,10
Gohir.A10G194800,-0.69521797,-3.576469,6
Gohir.A05G196400,-3.7837667,-4.1544285,6
Gohir.A08G095100,-2.6137373,-2.0076046,6
Gohir.D02G192600,-3.7499464,-2.9432254,6
Gohir.A06G042000,-3.2026606,1.0451771,4
Gohir.A07G021875,4.2712607,-1.3487141,11
Gohir.A12G007900,-6.431123,1.4611642,1
Gohir.D09G227172,8.645524,2.9456568,10
Gohir.D08G047100,2.9862978,-1.7075287,11
Gohir.D12G035300,-2.6589494,-3.558778,6
Gohir.A09G097600,3.4182553,-2.028272,11
Gohir.D09G068500,9.232315,0.47589535,0
Gohir.D05G095800,-3.634423,3.6214252,9
Gohir.A05G122600,-2.3828812,-2.961487,6
Gohir.A11G109701,9.542767,1.966246,0
Gohir.D06G217400,-3.101546,0.5696962,1
Gohir.A05G320800,-2.3039215,-0.8673649,6
Gohir.D06G142000,-3.2393634,3.4081907,9
Gohir.A11G231000,-3.7452273,3.9435568,9
Gohir.D11G168000,-3.5177398,-2.9219482,6
Gohir.A11G010800,-1.2547593,4.8878937,5
Gohir.D09G052930,11.928679,4.7198386,10
Gohir.A05G193700,12.636864,6.227694,7
Gohir.D01G197100,-3.3042276,3.6358538,9
Gohir.A07G201200,-3.52068,1.662593,1
Gohir.D01G191900,-2.0953271,-1.2101797,6
Gohir.A10G203300,12.975658,3.9460728,10
Gohir.A12G119866,13.245032,2.6664557,10
Gohir.A09G055300,-1.6143179,4.083423,5
Gohir.A09G142300,13.590047,1.9541612,10
Gohir.D05G158700,13.8349905,5.2347436,10
Gohir.D09G138500,-0.5134174,4.41266,5
Gohir.A03G121076,9.75731,-1.354418,8
Gohir.A05G254500,-0.94850564,5.5233874,5
Gohir.D06G111900,11.269927,0.7133267,0
Gohir.D04G175700,14.09167,7.992072,7
Gohir.A05G403200,-3.5890212,5.1597047,9
Gohir.D10G216500,10.9313,8.118365,7
Gohir.D13G016100,3.0736616,-1.2979362,11
Gohir.D08G017100,4.4157505,-1.2956772,11
Gohir.D03G177532,-4.6951385,-0.17386316,1
Gohir.A09G110920,13.376376,1.655459,0
Gohir.D05G143100,-0.27559882,-2.7855213,2
Gohir.A12G101900,-4.0143433,-3.037847,6
Gohir.D09G184600,-5.102436,-2.235547,1
Gohir.A08G141100,9.116963,4.656756,10
Gohir.D09G242200,12.478103,3.5800197,10
Gohir.A03G151500,0.25295696,-2.528199,2
Gohir.A03G078600,9.879699,0.059705894,0
Gohir.D02G098300,14.802417,7.7500277,7
Gohir.A13G145500,-5.189739,3.4475248,9
Gohir.D07G197100,9.38361,1.6799555,0
Gohir.D05G101200,6.272963,-0.40980425,3
Gohir.A05G346400,11.146646,6.657902,10
Gohir.A04G001800,-1.2494234,6.049032,5
Gohir.D10G215900,-4.797081,4.6549997,9
Gohir.A06G178800,-2.5703523,0.28250456,1
Gohir.D04G048400,10.251897,1.008751,0
Gohir.A02G006600,-6.3677897,1.1879203,1
Gohir.D11G207900,0.17361858,5.5313573,5
Gohir.D02G062000,-4.296524,-1.7051678,1
Gohir.A05G393900,-3.5781572,-3.8059103,6
Gohir.D02G203800,-0.873435,0.638763,4
Gohir.D05G017300,-2.1600144,-0.55667055,6
Gohir.D02G180800,-4.9265804,2.8401413,9
Gohir.A08G116100,-3.1799953,-3.7120461,6
Gohir.D07G069500,-3.7966404,-2.9929264,6
Gohir.A10G154700,12.457225,7.159564,7
Gohir.D05G373300,11.059808,7.897051,7
Gohir.A10G068400,10.469577,8.007295,7
Gohir.A09G064500,-1.1698799,5.646314,5
Gohir.D10G234400,12.657274,4.944088,10
Gohir.D13G051100,-5.44956,0.12076595,1
Gohir.A02G094500,-1.9266889,2.4180176,4
Gohir.A09G166600,14.5729265,8.516292,7
Gohir.D05G350400,-4.2590137,1.7294278,1
Gohir.A04G096200,-2.211964,-4.991324,6
Gohir.D05G068200,-0.37123293,5.6864996,5
Gohir.D01G165800,8.297066,0.52221787,3
Gohir.A09G065100,-0.3382849,1.3284634,4
Gohir.D01G180000,-3.6557858,1.1740434,1
Gohir.D05G129000,14.041569,5.181075,7
Gohir.A12G104400,1.5224656,-2.3378384,2
Gohir.A13G207900,-1.6299506,-0.8233209,6
Gohir.A01G057500,-3.7495096,-2.6156735,6
Gohir.D08G266600,10.213001,0.46187562,0
Gohir.A02G107400,13.613318,5.6006613,10
Gohir.D01G157100,-1.5987171,3.6216729,5
Gohir.D11G046000,-3.6199634,3.8465183,9
Gohir.D10G166900,12.821825,5.7059765,10
Gohir.D04G156000,13.284851,2.339496,10
Gohir.A09G004300,10.32442,7.0362844,7
Gohir.A13G188300,12.19208,0.618401,0
Gohir.A11G025400,11.059492,7.695834,7
Gohir.A03G154600,-0.76412964,1.1436697,4
Gohir.A03G157600,-4.948373,2.6870131,9
Gohir.A01G024100,-4.278238,-0.72517157,1
Gohir.D03G036066,12.891242,2.4290407,10
Gohir.A07G066700,-2.0328772,5.4450474,5
Gohir.A03G029900,-2.3564649,0.564637,4
Gohir.A11G300000,-3.4833748,2.3915164,9
Gohir.A01G070700,-1.677348,-4.259928,6
Gohir.D09G001100,12.4476795,5.465184,10
Gohir.D01G082900,10.272901,7.518632,7
Gohir.A02G130200,9.290291,3.797767,10
Gohir.D01G099100,-1.594085,2.9486582,5
Gohir.A11G194900,14.543061,5.635025,7
Gohir.A10G196400,-3.3693137,2.626038,9
Gohir.A11G264700,-3.2603333,2.1809359,1
Gohir.A01G085500,-4.41486,3.7445173,9
Gohir.A05G336800,-1.8122429,-0.78479135,4
Gohir.D09G007800,10.724101,8.139125,7
Gohir.A13G038200,10.3449545,-0.9487598,8
Gohir.D08G223400,13.018271,5.0323234,10
Gohir.A05G116000,13.396798,0.66663224,0
Gohir.A08G163300,9.582253,4.895815,10
Gohir.A04G084600,-6.678936,-2.047197,1
Gohir.A09G238700,-2.1211045,3.5443916,5
Gohir.A12G178600,-3.6021378,-1.6820624,6
Gohir.D06G018200,-1.6568849,-4.4354725,6
Gohir.D11G195800,12.807879,-0.03427862,0
Gohir.D05G008400,-3.6962383,-0.28087166,1
Gohir.A05G201300,-3.1799924,-3.4565187,6
Gohir.A08G000200,-2.227607,-2.714432,6
Gohir.A10G180100,-2.295455,3.2603335,5
Gohir.D11G109000,-5.6465087,-0.4523618,1
Gohir.A12G209000,13.113267,2.7117798,10
Gohir.D12G272800,11.828932,-0.4858746,0
Gohir.D08G017066,9.903964,1.7562429,10
Gohir.D02G007400,-3.0645702,2.2419755,9
Gohir.A12G073300,-0.6364021,1.2388128,4
Gohir.A03G000037,13.054093,7.273999,7
Gohir.D08G032600,9.008442,1.4435439,0
Gohir.D04G191700,-1.5806856,-5.0050473,6
Gohir.D11G090000,13.569439,4.3597617,10
Gohir.D05G142600,10.588512,7.5047154,7
Gohir.A06G147800,-1.1217363,5.6386642,5
Gohir.D10G178700,13.015235,3.1495962,10
Gohir.D12G109100,12.783192,1.2729592,0
Gohir.A12G214300,-0.6400275,-2.3024676,2
Gohir.D11G322200,-2.5170848,-1.3559799,6
Gohir.A12G145900,-3.9473577,3.0893052,9
Gohir.D06G037700,-4.786441,-2.5948951,1
Gohir.A07G130200,12.173193,4.1468043,10
Gohir.A13G093000,-3.3704274,-1.8296893,6
Gohir.D07G076300,14.696013,5.603498,7
Gohir.A02G025100,9.060074,3.6017833,10
Gohir.D02G216900,9.057457,1.1325405,0
Gohir.A12G264300,-1.1911285,4.768874,5
Gohir.D08G067600,-3.742257,0.8144183,1
Gohir.A10G068300,12.5520315,1.5505798,10
Gohir.D08G130600,-4.6605463,-3.870125,6
Gohir.D12G016400,-4.4973917,-2.4610536,6
Gohir.A09G088900,-0.64349544,-3.6978376,2
Gohir.D10G199000,-4.584105,-1.8080049,1
Gohir.A09G037100,-1.0400515,-4.639812,6
Gohir.D11G259100,-1.2499892,-4.485893,6
Gohir.D13G027200,15.044905,3.4187484,10
Gohir.A02G176400,-6.556239,-0.39698654,1
Gohir.A05G128800,-2.7182105,-3.379453,6
Gohir.D05G107000,10.554613,-0.53402597,0
Gohir.D03G037700,-4.574674,-3.6941838,6
Gohir.D02G071900,-1.410339,-4.1611447,6
Gohir.A03G001300,11.351737,7.8752265,7
Gohir.A06G080833,3.6248074,-2.0242481,11
Gohir.D04G012300,-3.7088623,5.195021,9
Gohir.A03G009200,-4.384938,1.5339028,1
Gohir.A05G081300,-3.2538605,-1.374698,1
Gohir.D02G029300,14.060938,4.9722433,7
Gohir.D01G042742,-1.9097705,-5.0214863,6
Gohir.A09G137900,-2.866736,0.38469872,4
Gohir.A05G331300,-2.0103915,4.910882,5
Gohir.D08G270400,11.066479,-0.8362053,0
Gohir.A05G098500,8.009944,0.61101884,3
Gohir.A07G051700,15.282587,4.1473713,7
Gohir.D02G086900,-0.93806624,-4.171807,6
Gohir.D01G160700,-6.8748035,0.072701104,1
Gohir.A03G138500,12.753548,6.9510202,7
Gohir.A06G002500,13.3005,7.1190367,7
Gohir.A10G241480,-2.2328618,-1.7130792,6
Gohir.D13G196800,-5.3708844,3.4154444,9
Gohir.A11G234400,10.1264105,1.929447,10
Gohir.A05G212300,0.3376758,6.2982683,5
Gohir.D06G028900,-1.3273239,4.14493,5
Gohir.A07G226100,-4.116547,1.6563342,1
Gohir.A10G146300,15.028197,5.1002355,7
Gohir.D10G249600,-1.7387913,5.417847,5
Gohir.D12G261000,-0.5758589,-2.8740733,6
Gohir.A05G309900,-0.7817355,-2.7852054,2
Gohir.A05G174100,8.889253,0.96988696,0
Gohir.D09G225100,-2.3329592,-1.3832136,6
Gohir.D09G078000,-5.0624595,4.4246364,9
Gohir.A05G007500,-3.56779,1.0905495,1
Gohir.D09G239600,-1.6407869,4.2665615,5
Gohir.D03G072500,-0.6213546,4.5199,5
Gohir.A01G095500,-1.7095872,-1.5179436,6
Gohir.D06G109350,-2.4550803,-2.325835,6
Gohir.D07G060800,13.886281,7.849609,7
Gohir.D12G009900,-6.52862,2.1022882,1
Gohir.A04G136000,9.790629,6.957908,3
Gohir.A13G014900,3.354088,-1.2020098,11
Gohir.D10G082900,13.036913,3.4218726,10
Gohir.D11G270900,12.952576,7.7665386,7
Gohir.D09G151100,14.563036,7.0139413,7
Gohir.D11G217800,15.261435,4.810685,7
Gohir.D01G005800,-3.1921976,-0.306249,1
Gohir.1Z049532,-3.9686167,0.20659508,1
Gohir.A05G034800,-0.5440252,-3.3568118,2
Gohir.A05G199200,-1.6543517,-0.65501153,6
Gohir.A04G059000,12.131728,7.1075845,7
Gohir.A06G204100,-3.7062016,0.5198379,1
Gohir.D13G107000,13.785603,2.4280267,10
Gohir.D07G132200,-0.5595688,1.440252,4
Gohir.D07G238500,2.0702274,-2.0201805,2
Gohir.A01G094200,-4.533657,1.0427542,1
Gohir.A05G016200,12.994674,5.322402,10
Gohir.A03G143001,-2.7512336,-1.6106051,6
Gohir.D04G057900,-3.2026455,-2.6239789,6
Gohir.A05G199948,4.6734014,-1.1447259,11
Gohir.A08G000117,0.62147623,5.700661,5
Gohir.D02G050000,8.756196,0.89450884,0
Gohir.A10G123300,9.667368,5.687815,10
Gohir.D12G216500,0.48163798,-2.8174996,2
Gohir.A11G270500,-1.83831,-1.973157,6
Gohir.D11G010700,-3.7843795,3.709745,9
Gohir.D12G020600,-1.7130985,5.305595,5
Gohir.A13G069700,13.679225,7.783126,7
Gohir.D08G082800,-2.319939,0.98750556,4
Gohir.D02G110000,-3.918144,-0.4016503,1
Gohir.A12G225900,-0.9560467,-4.411458,6
Gohir.D08G165500,-3.7333608,-0.67212313,1
Gohir.D12G180300,3.932108,-1.4682909,11
Gohir.D05G316200,10.942934,-0.45549235,7
Gohir.A11G276900,11.580072,6.7930646,7
Gohir.A06G096700,-3.4868836,-2.7749097,6
Gohir.D13G232400,-2.015603,-3.7151952,6
Gohir.A09G207700,-0.7249918,5.4829617,5
Gohir.D04G035500,-1.9704679,-1.0037674,6
Gohir.A03G135200,10.049862,-0.53619444,0
Gohir.D11G237100,10.68228,6.954915,7
Gohir.D12G110900,-5.5476556,-1.059009,1
Gohir.D09G205300,8.487304,2.1925573,10
Gohir.A04G113200,8.363526,2.016558,3
Gohir.A03G133500,15.136527,3.0653155,7
Gohir.D10G202400,13.289646,1.9241084,10
Gohir.A07G020000,8.8522625,3.9697747,10
Gohir.A10G232651,-5.0962214,-1.8273389,1
Gohir.D10G192200,14.178406,8.363219,7
Gohir.D11G340120,-5.6036777,-0.2707071,1
Gohir.A08G087800,9.717862,4.746357,10
Gohir.D12G233800,2.0027504,-2.025911,2
Gohir.D05G144800,-5.503902,0.3012314,1
Gohir.D05G200500,-6.987815,-0.20601569,1
Gohir.A12G133000,0.43213847,5.4428496,5
Gohir.D06G079800,-5.6161838,-2.9655302,1
Gohir.D05G231800,-5.0474167,-1.6988862,1
Gohir.D01G100000,4.9981503,-0.6184389,11
Gohir.A02G034700,-3.7955487,0.32059518,1
Gohir.A11G106200,-5.667351,4.129891,9
Gohir.A02G045701,-1.4592632,5.5520988,5
Gohir.A12G076900,13.532126,3.1575584,10
Gohir.A02G051300,14.344143,3.086313,10
Gohir.A05G364500,9.406868,2.0876784,10
Gohir.D07G101401,-2.1877048,-3.7721863,6
Gohir.D10G179700,-5.528277,0.21088006,1
Gohir.A02G145000,-2.508905,-4.0368876,6
Gohir.A05G119500,4.604037,-1.1399662,11
Gohir.A03G063900,-0.26953003,-3.5314093,2
Gohir.D05G158400,-3.7157738,-0.14864433,1
Gohir.A09G006300,10.643527,7.441544,7
Gohir.D12G031600,9.673881,6.266722,10
Gohir.A04G036300,-4.0083413,-0.11877034,1
Gohir.D08G174600,12.526543,1.0786365,0
Gohir.A05G283400,-2.0021756,5.3982077,5
Gohir.D02G198600,12.284811,5.422538,10
Gohir.D08G021300,9.595764,6.102463,10
Gohir.D02G161500,14.103183,5.6608095,7
Gohir.A11G284982,0.32762235,-2.5995762,2
Gohir.A09G196300,-6.381452,-1.7154353,1
Gohir.A09G096500,2.9286058,-1.757721,11
Gohir.D04G103800,-4.664055,2.7841604,9
Gohir.D03G099000,-2.0370667,5.3281407,5
Gohir.D12G173800,-3.4995942,5.933628,3
Gohir.A01G169800,0.57910717,-1.2303568,4
Gohir.D08G091000,-1.1805321,-4.3331547,6
Gohir.D06G177008,11.53606,-0.46647784,0
Gohir.A13G173800,-3.1532676,-2.1199028,6
Gohir.A10G115900,-2.5770957,-3.682372,6
Gohir.D07G214100,0.45247096,5.9255385,5
Gohir.A05G152675,-4.6294985,-2.5664644,6
Gohir.A07G129700,12.947316,6.459087,7
Gohir.A02G142800,-3.842256,-4.4788585,6
Gohir.D01G064800,11.829705,4.711846,10
Gohir.D11G055700,-3.751313,1.3596712,1
Gohir.A07G017800,8.377682,2.5689685,3
Gohir.D05G084300,-3.3727703,-1.7850796,6
Gohir.A11G254700,7.466428,1.8455395,3
Gohir.D02G171700,12.808465,1.7727569,10
Gohir.D06G152600,8.88836,0.89773786,0
Gohir.D02G046500,-0.29295257,4.942273,5
Gohir.D11G029000,-5.500571,-0.14425965,1
Gohir.A08G207800,12.163808,3.1046011,10
Gohir.A11G147300,-1.4694339,-4.422262,6
Gohir.A03G053800,-4.390482,4.972355,9
Gohir.D05G188800,-2.983798,1.1182302,4
Gohir.A02G135100,13.410384,4.548319,10
Gohir.D05G317700,-6.1551595,2.5546875,9
Gohir.D01G204400,-4.836598,-3.088415,6
Gohir.A11G119800,-4.3853726,2.190124,1
Gohir.D02G132800,-6.628044,2.2729428,9
Gohir.A01G192550,-3.3624384,2.8146214,9
Gohir.D08G098100,-2.1940506,1.2481977,4
Gohir.A06G092000,-3.7856054,-3.6094477,6
Gohir.A05G361900,-0.77431107,-3.4887576,6
Gohir.D03G064600,-6.6147685,1.3543447,1
Gohir.A06G008000,12.950095,-0.6732485,0
Gohir.D02G089400,-3.6056104,5.5223002,4
Gohir.D10G143300,9.923698,5.0626526,10
Gohir.A09G213900,14.167611,4.610134,10
Gohir.A07G126100,-6.478306,3.600346,9
Gohir.A13G039300,11.49084,-0.35945737,0
Gohir.A12G049700,11.517598,-0.3600555,0
Gohir.D09G131600,2.7347057,-1.2274414,11
Gohir.D09G025500,12.181777,5.3860316,10
Gohir.D09G148300,12.949924,3.0278735,10
Gohir.D11G270500,12.986187,0.53267354,0
Gohir.D04G069800,-5.9442673,2.2577767,9
Gohir.A13G166100,-3.795877,-0.90958065,1
Gohir.A01G128300,0.10443702,6.052926,5
Gohir.A01G216400,9.012467,3.987742,10
Gohir.D05G263250,-6.004319,2.2126307,9
Gohir.A11G015400,11.581493,5.0589848,10
Gohir.A08G052600,-4.1527004,-4.690381,6
Gohir.D05G144600,-2.6927402,0.84833944,1
Gohir.D05G158200,-2.965275,-0.70073944,1
Gohir.D04G015100,-3.6012764,-1.483739,6
Gohir.A02G004700,-3.3119967,3.5088146,9
Gohir.D10G187000,-1.6371143,3.959505,5
Gohir.D01G215500,13.443132,3.9014795,10
Gohir.D03G133300,3.6883402,-1.260005,11
Gohir.D13G238900,-2.8293831,-4.284603,6
Gohir.D06G076300,15.064969,2.7584696,0
Gohir.D06G084400,-1.858888,-4.6507726,6
Gohir.A03G026000,-5.9145865,-0.11639328,1
Gohir.A01G140363,-3.8627477,1.0925142,1
Gohir.A05G298000,-4.6267896,4.7726626,9
Gohir.D12G197800,2.443059,-1.9368255,2
Gohir.A06G204300,12.884638,1.1098007,0
Gohir.A04G048500,-2.3748467,-4.946656,6
Gohir.D10G052000,-0.068350725,-1.738866,2
Gohir.A01G047384,-6.7461457,1.5362488,1
Gohir.D05G062600,-5.409196,-0.8950425,1
Gohir.A01G114900,-0.33409184,-3.4131227,6
Gohir.D07G211000,-0.18806177,6.072067,5
Gohir.D09G249500,-2.2398505,2.3733075,5
Gohir.A12G095900,12.460828,5.201077,10
Gohir.A13G225400,-2.2011185,3.7875662,5
Gohir.A06G205900,7.110433,1.5951724,3
Gohir.D11G277300,-6.2092814,1.3970174,1
Gohir.D09G071800,-5.8431754,1.6192853,1
Gohir.D06G004700,-6.1775193,3.1635504,9
Gohir.A11G266300,11.192217,7.197827,7
Gohir.A08G067300,-1.4608673,4.737157,5
Gohir.A13G148550,14.412398,5.3083572,7
Gohir.D02G185100,9.165186,0.55429584,0
Gohir.A05G202400,11.791223,6.0014725,10
Gohir.A11G265300,13.7800665,4.934269,10
Gohir.D02G043800,2.220225,-2.233904,2
Gohir.D10G112100,-3.4699423,0.47222313,1
Gohir.A07G025400,-6.3794584,0.86485183,1
Gohir.A13G139500,-3.4540768,-0.8979179,1
Gohir.D09G136700,-4.959828,-0.47312862,1
Gohir.D01G095300,9.116852,2.175863,10
Gohir.A07G006300,-4.906394,-0.6231895,1
Gohir.A05G220300,11.465809,-0.46927595,0
Gohir.A02G120200,-3.274263,-2.9336257,6
Gohir.A05G154200,-1.3632939,5.1647286,5
Gohir.D10G042200,8.201189,0.5697182,3
Gohir.A08G221634,12.47021,1.4988686,0
Gohir.D08G121500,11.594836,6.618395,7
Gohir.D07G196900,-3.9937668,4.0665107,9
Gohir.D11G064300,9.751509,0.4509778,0
Gohir.A02G121700,-4.449004,3.843942,9
Gohir.D11G234500,-2.8271863,0.8071123,1
Gohir.D11G210600,11.880209,7.5328803,7
Gohir.D12G192200,-5.795072,-3.2232265,1
Gohir.A03G058000,-6.45633,1.2895906,1
Gohir.A11G100100,9.810972,-0.5487013,0
Gohir.A05G156200,-6.3742285,0.1494532,1
Gohir.D09G105500,-3.5560617,4.0596356,9
Gohir.A06G092400,-2.3879929,-1.0470778,1
Gohir.A12G170300,11.803943,0.40674764,0
Gohir.A01G073700,-2.3424575,2.653319,4
Gohir.A08G151300,-5.7583146,-0.7181462,1
Gohir.D02G197300,11.132128,-0.2659092,0
Gohir.A10G044100,12.439971,2.1700091,10
Gohir.D07G183400,-2.3052578,-2.677036,1
Gohir.D06G182200,11.088384,6.739326,10
